Tweet_content,Sentiment Score
rt lubautista por favor 🙏  pido su apoyo compartan la pequeña natalia desiré llanos silva  requiere urgentemente donadores de sangre hosp…,1
rt codeofvets urgent mission,-1
battlecreek mi,0
army/ng amp air force vet keith retired at 22 yrs not old enough to draw pension been in/o…,1
rt eseoheodigene nwaokenye peace is a 22 year old daughter of an aged father diagnosed with breast cancer at the irrua specialist hospita…,0
rt alfonsobaella presidente hasta el cuello el paladín de la anticorrupción era y es el líder de la corrupción aquí la historia vizcar…,0
amberaltmyer « que suba,0
díaz ayuso en telemadrid “al hospital de valdebebas no le va a faltar de nada y eso lo vamos a garantizar se cog… https//tco/xvrwqkqzqc,0
rt global5sos the situation in poland is escalating quickly with the fascist groups that were given green light to take care of the prote…,-1
ayuso va a abrir un hospital nuevo y no es capaz de responder si van a hacer contrataciones de personal sanitario n… https//tco/5hbzcfrvot,0
texas vote you can end this whole shit show for the rest of us,-1
rt notaboutagl atenção vim informar para quem teve contato comigo dentro de 1 semana procurar um posto de saúde ou hospital já estava s…,0
the op ain't even a jennie stan what's wrong with you,-1
rt hugomabarca impresionante ayuso le preguntan en telemadrid si va a contratar personal sanitario nuevo para el hospital nuevo y dice q…,0
rt hugomabarca impresionante ayuso le preguntan en telemadrid si va a contratar personal sanitario nuevo para el hospital nuevo y dice q…,0
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
jehovah jirehh ooooooooo,0
rt catswithnohope zorro has a serious amp rare issue that was found on his xrays his stomach is twisting and can be fatal he is being refer…,-2
rt file411 here realdonaldtrump makes a disgusting and vile claim with absolutely zero facts to support,-1
“doctors get more money and hos…,0
rt jon_statistics on 23rd october up to 517 people recovered from the corona virus and were released from hospital in england,-1
yes up to…,0
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
benjaminerogers sltrib utahhospitals you're blaming hospital administrators,0
they work within the system create… https//tco/aoz6ne2gcp,1
rt andrear9md all those sciencey people being mean to the president,0
 /she/ notices ,0
don't even try to hide your smiles from me you little ass,1
 but besides that,0
rt mariambarghouti this morning a palestinian family woke up with the news that their 18 year old son,0
un pibe más asesinado x la yuta de jschiaretti joaquín paredes,0
rt vicentecarrera_ la corrupción de los gobiernos de jimmymoralesgt y de drgiammattei manejan dinero robado a manos llenas pueblo de g…,0
reallifeherosonusood,0
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
💔,0
rt leovaradkar hospital overcrowding is at a record low for this time of year and has been for months we have beds free in most hospital…,1
rt _lauryncalo22 all my people in the valley/la,0
eu crente q ia p rua assistir o jogo do flamengo e minha mãe me barrou só por causa do susto de ontem q parei no hospital 🤡🤦,0
rt jimlnlips pulte pls,0
"rt gvillasis ""cuando caminaban hacia la puerta de salida vizcarra y  castillo de iccgsa",0
"rt basteiro ayuso confirma en una entrevista con telemadrid ""la proeza"" del hospital de pandemias que ""va a sorprender al mundo"" y estar…",0
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
it’s nuts that you can sit a group of 10 into a busy applebees while hhs deploys disaster response teams to the tem… https//tco/l16qqly8ny,-1
rt 0lawale_ for sale,0
old 4 bedroom all en suite house with 2 living rooms suitable for a family residence,1
rt alvb_ eu tenho certeza que se eu sofrer um acidente e parar no hospital não vem 1 me ver,0
the patient in that hospital is far better than these looters because his brain has not gone that low as these loot… https//tco/m3cobf3f7a,2
rt rmnvhill //tw attempted murder,-1
,0
,0
,0
,0
the police gave the fascist fighting squad permission to ‘take care of the protestors’ and so t…,-1
rt filrichic fuck💔💔😭😭,0
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
rt hugomabarca impresionante ayuso le preguntan en telemadrid si va a contratar personal sanitario nuevo para el hospital nuevo y dice q…,0
rt travestiviva ser travesti é incrível,0
rt rishibagree new twitter a/c,0
only 2-3 followers,0
one tweet,0
never tagged sonu sood,0
no location mentioned,0
no contact details,0
no email addr…,0
rt hugomabarca impresionante ayuso le preguntan en telemadrid si va a contratar personal sanitario nuevo para el hospital nuevo y dice q…,0
rt betoorourke just got off the phone w a woman whose dad amp mom have covid and are at providence hospital in el paso her dad is a korea…,1
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
shocking trump said something untrue,-1
rt onlinebloodonor hyderabad,0
blood  1 unit,0
platelets  1 unit,0
group b-,0
purpose blood cancer,-1
rainbow children hospital,0
maher al-akhras hugs his daughter at kaplan hospital 💔,0
hunger strike day 91,-1
freemaheralakhras,0
palestine 🇵🇸… https//tco/nfaxecop2z,0
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
la cara de la periodista cuando ida suelta que no va a contratar sanitarios para el nuevo hospital,0
🧬 els pacients a l'hospital sant joan de déu de martorell per coronavirus són 14,0
kirstiealley i’ve been lucky,1
rt edgaralarcont las 'coimas' del inmoral un nuevo aspirante asegura que sí hubo entrega de s/1’300000 de iccgsa a martinvizcarrac por…,0
rt colonelcutshaw at the moment,0
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
rt arroyoivn en el tiempo en que sucedió lo que les voy a contar fue en el 2004,0
rt _lauryncalo22 all my people in the valley/la,0
rt jed_mercurio for an understanding of respiratory droplet transmission,0
rt nimki911 2020 का सबसे बड़ा स्कैम यहां हो रहा है 🧐,0
jennymikakos appreciate all your earlier hard work and am sorry you were pushed wish someone had said  “we stuffe… https//tco/wr4ocho00o,0
rt farouq_yahaya why did the twitter bird go to the hospital,0
“he had to get tweetment“,0
rt _lauryncalo22 all my people in the valley/la,0
rt richardv926 sorry to ask again but its the end of the month and i am just barely surviving with no money for food while still having t…,-1
rt toryfibs 1,0
rt hannaliubakova belarus doctors report that 10 ambulances left the spot in minsk after the explosions we don't know the exact number…,0
rt stevebenjaminsc this was really an incredible morning,1
i hope they voted early,0
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
rt fenrir_71 who needs hospital beds when big oil's around to wet their beaks,0
northdakota pandemic,0
covid19,0
https//tco/lkqpvw3r7l,0
rt betoorourke just got off the phone w a woman whose dad amp mom have covid and are at providence hospital in el paso her dad is a korea…,1
rt hugomabarca impresionante ayuso le preguntan en telemadrid si va a contratar personal sanitario nuevo para el hospital nuevo y dice q…,0
rt mfwitches this one’s for all those screaming at danielandrewsmp today this is really what you preferred,0
last night i received good the news a colleague with covid got home from hospital ,1
ayuso acaba de decir que en el hospital de valdebebas va a trabajar gente de otros hospitales de madrid,0
rt betoorourke just got off the phone w a woman whose dad amp mom have covid and are at providence hospital in el paso her dad is a korea…,1
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
el resto de hospitales de madrid,0
https//tco/nkf0zsgmt3 https//tco/u5dyrdpwuy,0
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
"rt lfilodelabrecha al hospital de valdebebas ""no le va a faltar de nada""pero a los otros centros que quitaran sanitarios",0
snowballthecato everyone's saying america is dealing horribly with covid but my country had people protesting sayi… https//tco/mza2cqmjox,-1
rt _lauryncalo22 all my people in the valley/la,0
-cuánto personal va a contratar la comunidad para el nuevo hospital,0
-al hospital de valdebebas no le va a faltar… https//tco/wn44vc39jw,0
rt lpz3 cousin's wife is an itu sister we have random catchups every couple of mths she's just been telling me that her hospital is now…,0
senortiza en la 2 ola de finales de julio me pase cien pueblos con el impacto de la calle sobre el hospital creo… https//tco/gdsyokpejo,0
rt _lauryncalo22 all my people in the valley/la,0
rt ariagemeow la ayuso en telemadrid diciendo que en el nuevo hospital que va a inaugurar no le va a faltar de nada,0
patrici18058452 gillianclaire80 please stop blaming the public they did everything that was asked of them for la… https//tco/hkna58tgra,0
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
rt kurteichenwald my sister received her bill for the time her husband spent in the hospital with covid,0
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
skgov just keeps getting worse 3 weeks ago 1 person was in hospital now 25 - 4 in icu thanksgiving 2 weeks ago amp c… https//tco/n77505xhb8,-1
sportscenter odell in the hospital watching baker do great after he left the game https//tco/pdweqsdnrg,1
rt fatlg_fatlp ich stream jetzt live auf twitch heute spielen wir two point hospital https//tco/9tjjp14cjs germantwitchsub twitchde…,0
rt theplacardguy tweet for help dated 20th october but sonu sir antaryami hain,0
rt mariadolorscodi bearsaezfan jamas con mis hijas en el hospital se me ha ocurrido hacer un vídeo para redes esta mujer con tal de lla…,0
tony__heller glostermeteor bmacd777 lockdownlazarus even i agree with that wouldn’t it be best if we maintain… https//tco/g40npqaspg,1
meidas_kelly tessacurly i had to quite my rn hospital job because oncologist said he doesn’t thing i’m make it if… https//tco/bamqthlwjc,0
rt gvillasis el 25 de agosto del 2016,0
rt wmpolice missing | this is an urgent appeal to trace craig evans have you seen him ,0
